title,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,open_url,dataset,cluster,cluster2
Reginella,Rita Chiarelli,0.453,0.0639,7,-13.815,1,0.0388,0.872,4.63e-06,0.0887,0.303,91.27,audio_features,1HdNAKlLJ5oisMtr2mwMvZ,spotify:track:1HdNAKlLJ5oisMtr2mwMvZ,https://api.spotify.com/v1/tracks/1HdNAKlLJ5oisMtr2mwMvZ,https://api.spotify.com/v1/audio-analysis/1HdNAKlLJ5oisMtr2mwMvZ,261053,3,https://open.spotify.com/track/1HdNAKlLJ5oisMtr2mwMvZ,not_hot_songs,2,6
Cave It In,Margaret Becker,0.385,0.732,7,-6.289,1,0.0355,1.89e-05,9e-05,0.0801,0.191,148.083,audio_features,7xZUzHWQ4DSVl52TKfkUTB,spotify:track:7xZUzHWQ4DSVl52TKfkUTB,https://api.spotify.com/v1/tracks/7xZUzHWQ4DSVl52TKfkUTB,https://api.spotify.com/v1/audio-analysis/7xZUzHWQ4DSVl52TKfkUTB,217782,4,https://open.spotify.com/track/7xZUzHWQ4DSVl52TKfkUTB,not_hot_songs,4,4
Too Shy To Scream,AFI,0.702,0.871,10,-6.728,0,0.0926,0.127,4.18e-05,0.0819,0.664,107.982,audio_features,6WEBIVqiEsevfgJefTyuQQ,spotify:track:6WEBIVqiEsevfgJefTyuQQ,https://api.spotify.com/v1/tracks/6WEBIVqiEsevfgJefTyuQQ,https://api.spotify.com/v1/audio-analysis/6WEBIVqiEsevfgJefTyuQQ,221520,4,https://open.spotify.com/track/6WEBIVqiEsevfgJefTyuQQ,not_hot_songs,1,5
Ya Lil' Crumbsnatchers (LP Version),Del Tha Funkee Homosapien,0.898,0.566,8,-9.146,1,0.324,0.0447,0.0,0.234,0.73,108.117,audio_features,2iuWFTWjyChteXPDAdBfmr,spotify:track:2iuWFTWjyChteXPDAdBfmr,https://api.spotify.com/v1/tracks/2iuWFTWjyChteXPDAdBfmr,https://api.spotify.com/v1/audio-analysis/2iuWFTWjyChteXPDAdBfmr,90893,4,https://open.spotify.com/track/2iuWFTWjyChteXPDAdBfmr,not_hot_songs,3,3
You Feel Good All Over,T.G. Sheppard,0.532,0.292,5,-14.783,1,0.0312,0.768,0.00713,0.17,0.308,80.576,audio_features,7996LCwIP8QJBtAGPjEclw,spotify:track:7996LCwIP8QJBtAGPjEclw,https://api.spotify.com/v1/tracks/7996LCwIP8QJBtAGPjEclw,https://api.spotify.com/v1/audio-analysis/7996LCwIP8QJBtAGPjEclw,195613,3,https://open.spotify.com/track/7996LCwIP8QJBtAGPjEclw,not_hot_songs,2,6
A Veces Vuelvo,Catupecu Machu,0.596,0.83,1,-4.256,1,0.0353,0.0189,0.0,0.0429,0.607,126.565,audio_features,2E2dLZK0gSTl6vjr53BfKM,spotify:track:2E2dLZK0gSTl6vjr53BfKM,https://api.spotify.com/v1/tracks/2E2dLZK0gSTl6vjr53BfKM,https://api.spotify.com/v1/audio-analysis/2E2dLZK0gSTl6vjr53BfKM,266133,4,https://open.spotify.com/track/2E2dLZK0gSTl6vjr53BfKM,not_hot_songs,1,2
Kleina Wixa,\xc3\x84I-TIEM,0.358,0.0279,11,-29.69,1,0.0369,0.991,0.92,0.102,0.0789,90.275,audio_features,7krJMuarlF8bRWtSynEsTY,spotify:track:7krJMuarlF8bRWtSynEsTY,https://api.spotify.com/v1/tracks/7krJMuarlF8bRWtSynEsTY,https://api.spotify.com/v1/audio-analysis/7krJMuarlF8bRWtSynEsTY,163804,3,https://open.spotify.com/track/7krJMuarlF8bRWtSynEsTY,not_hot_songs,0,0
All The Answers,Jesus Jones,0.657,0.608,2,-13.565,1,0.0287,0.0088,3.45e-06,0.103,0.723,106.862,audio_features,3fcGGP62sllcNEhuFJVYeC,spotify:track:3fcGGP62sllcNEhuFJVYeC,https://api.spotify.com/v1/tracks/3fcGGP62sllcNEhuFJVYeC,https://api.spotify.com/v1/audio-analysis/3fcGGP62sllcNEhuFJVYeC,189293,4,https://open.spotify.com/track/3fcGGP62sllcNEhuFJVYeC,not_hot_songs,1,2
Miserere: IV. Quoniam Iniquitatem,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,0.15,0.037,7,-26.859,0,0.046,0.974,0.00266,0.123,0.0356,73.132,audio_features,2ED1VZ53iRImo252U2PEsu,spotify:track:2ED1VZ53iRImo252U2PEsu,https://api.spotify.com/v1/tracks/2ED1VZ53iRImo252U2PEsu,https://api.spotify.com/v1/audio-analysis/2ED1VZ53iRImo252U2PEsu,719133,4,https://open.spotify.com/track/2ED1VZ53iRImo252U2PEsu,not_hot_songs,0,0
Ley Lines,Embrace the End,0.417,0.985,5,-3.54,1,0.14,5.91e-05,0.000721,0.119,0.225,119.992,audio_features,6OcI7YqbvPu6Q1ZFitGjnk,spotify:track:6OcI7YqbvPu6Q1ZFitGjnk,https://api.spotify.com/v1/tracks/6OcI7YqbvPu6Q1ZFitGjnk,https://api.spotify.com/v1/audio-analysis/6OcI7YqbvPu6Q1ZFitGjnk,364200,4,https://open.spotify.com/track/6OcI7YqbvPu6Q1ZFitGjnk,not_hot_songs,4,4
All Burned Out,Savoy Brown,0.268,0.567,9,-17.114,0,0.0355,0.0529,0.681,0.157,0.518,163.057,audio_features,3IPpgcViKQ2E81XgMnT3yw,spotify:track:3IPpgcViKQ2E81XgMnT3yw,https://api.spotify.com/v1/tracks/3IPpgcViKQ2E81XgMnT3yw,https://api.spotify.com/v1/audio-analysis/3IPpgcViKQ2E81XgMnT3yw,550507,4,https://open.spotify.com/track/3IPpgcViKQ2E81XgMnT3yw,not_hot_songs,4,4
My Never,Blue October,0.449,0.691,4,-5.65,0,0.0349,0.477,0.0,0.0966,0.201,93.267,audio_features,1tL40tfdtUaSLek4DvDDr3,spotify:track:1tL40tfdtUaSLek4DvDDr3,https://api.spotify.com/v1/tracks/1tL40tfdtUaSLek4DvDDr3,https://api.spotify.com/v1/audio-analysis/1tL40tfdtUaSLek4DvDDr3,380200,4,https://open.spotify.com/track/1tL40tfdtUaSLek4DvDDr3,not_hot_songs,2,6
Give My Heart A Break aka You Don't Seem To Understand,Jimmy McCracklin,0.701,0.517,2,-7.951,1,0.0357,0.765,0.0,0.385,0.688,127.401,audio_features,7N3UAu6FkwdBg9J7OONBBP,spotify:track:7N3UAu6FkwdBg9J7OONBBP,https://api.spotify.com/v1/tracks/7N3UAu6FkwdBg9J7OONBBP,https://api.spotify.com/v1/audio-analysis/7N3UAu6FkwdBg9J7OONBBP,163733,4,https://open.spotify.com/track/7N3UAu6FkwdBg9J7OONBBP,not_hot_songs,1,2
Sudenkorento -Life On Mars-,Hector,0.445,0.384,10,-14.642,1,0.0417,0.635,7.74e-05,0.0539,0.216,123.295,audio_features,3ZE3wv8V3w2T2f7nOCjV0N,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/tracks/3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/audio-analysis/3ZE3wv8V3w2T2f7nOCjV0N,235987,4,https://open.spotify.com/track/3ZE3wv8V3w2T2f7nOCjV0N,not_hot_songs,2,6
Brazil Mon Amour,Zen Lemonade,0.748,0.761,2,-6.621,1,0.102,0.122,6.56e-06,0.0984,0.362,116.041,audio_features,5TMLavqGRKNxgzMBrVpC9R,spotify:track:5TMLavqGRKNxgzMBrVpC9R,https://api.spotify.com/v1/tracks/5TMLavqGRKNxgzMBrVpC9R,https://api.spotify.com/v1/audio-analysis/5TMLavqGRKNxgzMBrVpC9R,179940,4,https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R,not_hot_songs,1,2
A Fiery Stride (Ltd. Edition Bonus),Elvenking,0.324,0.965,7,-4.28,1,0.112,0.000271,0.0235,0.27,0.334,165.096,audio_features,3J6OJjwy4YOLKP0ker0Q6w,spotify:track:3J6OJjwy4YOLKP0ker0Q6w,https://api.spotify.com/v1/tracks/3J6OJjwy4YOLKP0ker0Q6w,https://api.spotify.com/v1/audio-analysis/3J6OJjwy4YOLKP0ker0Q6w,299627,4,https://open.spotify.com/track/3J6OJjwy4YOLKP0ker0Q6w,not_hot_songs,4,4
Find The Office,Patric C,0.892,0.653,1,-9.408,1,0.071,0.0928,0.00075,0.108,0.539,135.022,audio_features,6FmZqOXVD6avg6sPgVgEgY,spotify:track:6FmZqOXVD6avg6sPgVgEgY,https://api.spotify.com/v1/tracks/6FmZqOXVD6avg6sPgVgEgY,https://api.spotify.com/v1/audio-analysis/6FmZqOXVD6avg6sPgVgEgY,157128,4,https://open.spotify.com/track/6FmZqOXVD6avg6sPgVgEgY,not_hot_songs,1,2
I Want You (Forever),Carl Cox Vs Yousef,0.87,0.657,9,-8.833,1,0.0746,0.00411,0.0722,0.834,0.297,126.016,audio_features,6A2fGSY2uZcidWpNosshqc,spotify:track:6A2fGSY2uZcidWpNosshqc,https://api.spotify.com/v1/tracks/6A2fGSY2uZcidWpNosshqc,https://api.spotify.com/v1/audio-analysis/6A2fGSY2uZcidWpNosshqc,245714,4,https://open.spotify.com/track/6A2fGSY2uZcidWpNosshqc,not_hot_songs,4,1
Broderskapets ring,Dimmu Borgir,0.206,0.878,9,-7.173,0,0.0363,8.97e-05,0.0393,0.324,0.333,158.941,audio_features,1yCPJuEIIBdL3nGpZ5kaa9,spotify:track:1yCPJuEIIBdL3nGpZ5kaa9,https://api.spotify.com/v1/tracks/1yCPJuEIIBdL3nGpZ5kaa9,https://api.spotify.com/v1/audio-analysis/1yCPJuEIIBdL3nGpZ5kaa9,309307,3,https://open.spotify.com/track/1yCPJuEIIBdL3nGpZ5kaa9,not_hot_songs,4,4
Terraplane Blues,Scott Ainslie,0.673,0.227,10,-15.177,0,0.103,0.965,7.67e-05,0.283,0.42,112.762,audio_features,1WteIZCYVo7qerccUz3cfw,spotify:track:1WteIZCYVo7qerccUz3cfw,https://api.spotify.com/v1/tracks/1WteIZCYVo7qerccUz3cfw,https://api.spotify.com/v1/audio-analysis/1WteIZCYVo7qerccUz3cfw,181773,4,https://open.spotify.com/track/1WteIZCYVo7qerccUz3cfw,not_hot_songs,2,6
The Wedding Samba,Edmundo Ros,0.749,0.595,5,-10.198,1,0.0338,0.206,1.24e-05,0.223,0.964,120.492,audio_features,0LJJVedwai2FNKRoFD0orF,spotify:track:0LJJVedwai2FNKRoFD0orF,https://api.spotify.com/v1/tracks/0LJJVedwai2FNKRoFD0orF,https://api.spotify.com/v1/audio-analysis/0LJJVedwai2FNKRoFD0orF,173333,4,https://open.spotify.com/track/0LJJVedwai2FNKRoFD0orF,not_hot_songs,1,5
All Night Worker,Dave Alvin,0.831,0.743,1,-5.08,0,0.0576,0.121,0.00087,0.103,0.474,119.997,audio_features,1n1IpGakUruGXqG2rjec7r,spotify:track:1n1IpGakUruGXqG2rjec7r,https://api.spotify.com/v1/tracks/1n1IpGakUruGXqG2rjec7r,https://api.spotify.com/v1/audio-analysis/1n1IpGakUruGXqG2rjec7r,184609,4,https://open.spotify.com/track/1n1IpGakUruGXqG2rjec7r,not_hot_songs,1,2
Watchie Watchie,George Nooks,0.632,0.481,6,-15.682,1,0.0611,0.199,0.763,0.112,0.229,110.206,audio_features,5cwjq1HlJEwOMOxFr8bPpT,spotify:track:5cwjq1HlJEwOMOxFr8bPpT,https://api.spotify.com/v1/tracks/5cwjq1HlJEwOMOxFr8bPpT,https://api.spotify.com/v1/audio-analysis/5cwjq1HlJEwOMOxFr8bPpT,158969,4,https://open.spotify.com/track/5cwjq1HlJEwOMOxFr8bPpT,not_hot_songs,2,6
Song Without End,Paul Avgerinos,0.354,0.00451,6,-29.556,1,0.0426,0.993,0.95,0.0989,0.312,68.082,audio_features,6NN693TAqP72CUv7hwpd3E,spotify:track:6NN693TAqP72CUv7hwpd3E,https://api.spotify.com/v1/tracks/6NN693TAqP72CUv7hwpd3E,https://api.spotify.com/v1/audio-analysis/6NN693TAqP72CUv7hwpd3E,146692,5,https://open.spotify.com/track/6NN693TAqP72CUv7hwpd3E,not_hot_songs,0,0
The Stranger,James Horner,0.269,0.484,6,-6.985,0,0.0309,0.219,0.000568,0.091,0.152,78.792,audio_features,6lJQpz7R61Yn05aa7bKZ3k,spotify:track:6lJQpz7R61Yn05aa7bKZ3k,https://api.spotify.com/v1/tracks/6lJQpz7R61Yn05aa7bKZ3k,https://api.spotify.com/v1/audio-analysis/6lJQpz7R61Yn05aa7bKZ3k,191907,4,https://open.spotify.com/track/6lJQpz7R61Yn05aa7bKZ3k,not_hot_songs,2,6
Los Tres Glopes / The Three Beats (danza),Cachao,0.633,0.593,8,-7.646,1,0.0308,0.435,2.62e-06,0.224,0.978,104.875,audio_features,23i2YYyRUNEGbeJoBWXdUY,spotify:track:23i2YYyRUNEGbeJoBWXdUY,https://api.spotify.com/v1/tracks/23i2YYyRUNEGbeJoBWXdUY,https://api.spotify.com/v1/audio-analysis/23i2YYyRUNEGbeJoBWXdUY,168027,1,https://open.spotify.com/track/23i2YYyRUNEGbeJoBWXdUY,not_hot_songs,1,5
Mambo Italiano,Tony Murena,0.592,0.522,2,-9.922,0,0.217,0.777,0.0,0.219,0.808,150.452,audio_features,0QoV9nLBwYEU1bA6m61h4F,spotify:track:0QoV9nLBwYEU1bA6m61h4F,https://api.spotify.com/v1/tracks/0QoV9nLBwYEU1bA6m61h4F,https://api.spotify.com/v1/audio-analysis/0QoV9nLBwYEU1bA6m61h4F,149560,4,https://open.spotify.com/track/0QoV9nLBwYEU1bA6m61h4F,not_hot_songs,1,2
Rescue And Breakout,James Horner,0.694,0.0934,7,-24.655,1,0.0833,0.993,0.965,0.0705,0.837,128.625,audio_features,5327ijcJLfIFjWPR0KRvYY,spotify:track:5327ijcJLfIFjWPR0KRvYY,https://api.spotify.com/v1/tracks/5327ijcJLfIFjWPR0KRvYY,https://api.spotify.com/v1/audio-analysis/5327ijcJLfIFjWPR0KRvYY,66089,3,https://open.spotify.com/track/5327ijcJLfIFjWPR0KRvYY,not_hot_songs,0,0
The Best Of Radio Roy 1 (Best of 2009),Mario Rosenstock,0.366,0.0353,7,-25.495,1,0.0341,0.994,0.938,0.105,0.108,87.801,audio_features,587Od7PBk6Zh3voXvj91vG,spotify:track:587Od7PBk6Zh3voXvj91vG,https://api.spotify.com/v1/tracks/587Od7PBk6Zh3voXvj91vG,https://api.spotify.com/v1/audio-analysis/587Od7PBk6Zh3voXvj91vG,210883,3,https://open.spotify.com/track/587Od7PBk6Zh3voXvj91vG,not_hot_songs,0,0
We're Not Gonna Bow,Jeff And Sheri Easter,0.65,0.821,8,-6.025,1,0.0288,0.0617,0.000479,0.111,0.599,121.963,audio_features,7BVKXZaLb1XnvUn1uApodO,spotify:track:7BVKXZaLb1XnvUn1uApodO,https://api.spotify.com/v1/tracks/7BVKXZaLb1XnvUn1uApodO,https://api.spotify.com/v1/audio-analysis/7BVKXZaLb1XnvUn1uApodO,218880,4,https://open.spotify.com/track/7BVKXZaLb1XnvUn1uApodO,not_hot_songs,1,5
I Give Up (Album Version),Stellar Kart,0.788,0.4,0,-7.07,1,0.0814,0.324,4.36e-05,0.0807,0.591,89.432,audio_features,4BNFrnwcbsAAohZHww1MtS,spotify:track:4BNFrnwcbsAAohZHww1MtS,https://api.spotify.com/v1/tracks/4BNFrnwcbsAAohZHww1MtS,https://api.spotify.com/v1/audio-analysis/4BNFrnwcbsAAohZHww1MtS,186937,4,https://open.spotify.com/track/4BNFrnwcbsAAohZHww1MtS,not_hot_songs,1,2
He Wasn't Man Enough,Toni Braxton,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,audio_features,7f1Dmr246cJ9uQYdbplTbh,spotify:track:7f1Dmr246cJ9uQYdbplTbh,https://api.spotify.com/v1/tracks/7f1Dmr246cJ9uQYdbplTbh,https://api.spotify.com/v1/audio-analysis/7f1Dmr246cJ9uQYdbplTbh,261933,4,https://open.spotify.com/track/7f1Dmr246cJ9uQYdbplTbh,not_hot_songs,1,5
Tell Me,Toni Braxton,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,audio_features,7f1Dmr246cJ9uQYdbplTbh,spotify:track:7f1Dmr246cJ9uQYdbplTbh,https://api.spotify.com/v1/tracks/7f1Dmr246cJ9uQYdbplTbh,https://api.spotify.com/v1/audio-analysis/7f1Dmr246cJ9uQYdbplTbh,261933,4,https://open.spotify.com/track/7f1Dmr246cJ9uQYdbplTbh,not_hot_songs,1,5
Simple Communication,Jimmy Riley,0.751,0.88,9,-1.847,0,0.281,0.223,0.0,0.232,0.774,93.907,audio_features,7uLykTyqzMVRGz8LkabohJ,spotify:track:7uLykTyqzMVRGz8LkabohJ,https://api.spotify.com/v1/tracks/7uLykTyqzMVRGz8LkabohJ,https://api.spotify.com/v1/audio-analysis/7uLykTyqzMVRGz8LkabohJ,205610,4,https://open.spotify.com/track/7uLykTyqzMVRGz8LkabohJ,not_hot_songs,3,3
Concerto in C major_ BWV 594 (after Vivaldi Op.7 No.5) (2007 Digital Remaster): I. 1st Movement,Lionel Rogg,0.408,0.0795,4,-31.837,0,0.0567,0.978,0.816,0.108,0.358,181.687,audio_features,4JVyxDhSEAe7cvq7hjhikB,spotify:track:4JVyxDhSEAe7cvq7hjhikB,https://api.spotify.com/v1/tracks/4JVyxDhSEAe7cvq7hjhikB,https://api.spotify.com/v1/audio-analysis/4JVyxDhSEAe7cvq7hjhikB,212323,3,https://open.spotify.com/track/4JVyxDhSEAe7cvq7hjhikB,not_hot_songs,0,0
4 Minutes [Featuring Justin Timberlake and Timbaland] [Bob Sinclar Space Funk Remix],Madonna,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,audio_features,1oHClQEgDmmbcEx12Kc5nZ,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,https://api.spotify.com/v1/tracks/1oHClQEgDmmbcEx12Kc5nZ,https://api.spotify.com/v1/audio-analysis/1oHClQEgDmmbcEx12Kc5nZ,189693,4,https://open.spotify.com/track/1oHClQEgDmmbcEx12Kc5nZ,not_hot_songs,1,2
Run The Show featuring Don Omar [en Espanol],Kat DeLuna,0.759,0.829,10,-5.307,0,0.0353,0.0858,0.00016,0.289,0.235,104.991,audio_features,7dWKvavCouHCPoIHBRJIRD,spotify:track:7dWKvavCouHCPoIHBRJIRD,https://api.spotify.com/v1/tracks/7dWKvavCouHCPoIHBRJIRD,https://api.spotify.com/v1/audio-analysis/7dWKvavCouHCPoIHBRJIRD,213480,4,https://open.spotify.com/track/7dWKvavCouHCPoIHBRJIRD,not_hot_songs,4,5
Myasorubka,Kruger,0.528,0.365,10,-11.915,1,0.025,0.758,0.0153,0.09,0.53,94.15,audio_features,03xIPbTIXnqTJnElXpDYjY,spotify:track:03xIPbTIXnqTJnElXpDYjY,https://api.spotify.com/v1/tracks/03xIPbTIXnqTJnElXpDYjY,https://api.spotify.com/v1/audio-analysis/03xIPbTIXnqTJnElXpDYjY,249000,4,https://open.spotify.com/track/03xIPbTIXnqTJnElXpDYjY,not_hot_songs,2,6
Born Again,The Freedom,0.35,0.73,11,-4.256,0,0.0538,0.00711,0.0,0.587,0.46,133.518,audio_features,6UPzYldiFNx9jssIxwuyYv,spotify:track:6UPzYldiFNx9jssIxwuyYv,https://api.spotify.com/v1/tracks/6UPzYldiFNx9jssIxwuyYv,https://api.spotify.com/v1/audio-analysis/6UPzYldiFNx9jssIxwuyYv,175453,4,https://open.spotify.com/track/6UPzYldiFNx9jssIxwuyYv,not_hot_songs,4,1
On My Own,Black Eyed Peas / Les Nubians / Mos Def,0.767,0.593,4,-5.901,1,0.0413,0.0324,4.5e-06,0.0878,0.579,130.007,audio_features,0F4FejjWi3bf5vGOkuQwPS,spotify:track:0F4FejjWi3bf5vGOkuQwPS,https://api.spotify.com/v1/tracks/0F4FejjWi3bf5vGOkuQwPS,https://api.spotify.com/v1/audio-analysis/0F4FejjWi3bf5vGOkuQwPS,171692,4,https://open.spotify.com/track/0F4FejjWi3bf5vGOkuQwPS,not_hot_songs,1,2
BYOB (Explicit Album Version),Yung Joc,0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,audio_features,05Sgj1Hx03ZXc57gsV1kfX,spotify:track:05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/tracks/05Sgj1Hx03ZXc57gsV1kfX,https://api.spotify.com/v1/audio-analysis/05Sgj1Hx03ZXc57gsV1kfX,241840,4,https://open.spotify.com/track/05Sgj1Hx03ZXc57gsV1kfX,not_hot_songs,1,2
The Very Conscious,The Antripodean Collective,0.244,0.942,9,-4.68,0,0.141,1.69e-05,0.000531,0.35,0.192,113.313,audio_features,3qSm2aAJAf7vHNStDhXBFs,spotify:track:3qSm2aAJAf7vHNStDhXBFs,https://api.spotify.com/v1/tracks/3qSm2aAJAf7vHNStDhXBFs,https://api.spotify.com/v1/audio-analysis/3qSm2aAJAf7vHNStDhXBFs,158760,3,https://open.spotify.com/track/3qSm2aAJAf7vHNStDhXBFs,not_hot_songs,4,4
Garden Of Eden,Donna The Buffalo,0.805,0.638,0,-9.5,1,0.0504,0.077,0.391,0.0717,0.969,134.111,audio_features,6Q8UmlVjYbwVwaVJWYrKF9,spotify:track:6Q8UmlVjYbwVwaVJWYrKF9,https://api.spotify.com/v1/tracks/6Q8UmlVjYbwVwaVJWYrKF9,https://api.spotify.com/v1/audio-analysis/6Q8UmlVjYbwVwaVJWYrKF9,246453,4,https://open.spotify.com/track/6Q8UmlVjYbwVwaVJWYrKF9,not_hot_songs,1,2
Misty Valley,Frank Chacksfield & His Orchestra,0.311,0.101,0,-18.692,0,0.0318,0.809,0.895,0.112,0.29,145.424,audio_features,7BjuuGvw9pp1Sck6YEGryK,spotify:track:7BjuuGvw9pp1Sck6YEGryK,https://api.spotify.com/v1/tracks/7BjuuGvw9pp1Sck6YEGryK,https://api.spotify.com/v1/audio-analysis/7BjuuGvw9pp1Sck6YEGryK,161973,4,https://open.spotify.com/track/7BjuuGvw9pp1Sck6YEGryK,not_hot_songs,0,0
Cannibal (Dance Mix),Reel Big Fish,0.576,0.94,9,-3.003,1,0.118,0.0192,0.0,0.133,0.844,97.876,audio_features,7IfckgnBsIdP4XE4tfWEDN,spotify:track:7IfckgnBsIdP4XE4tfWEDN,https://api.spotify.com/v1/tracks/7IfckgnBsIdP4XE4tfWEDN,https://api.spotify.com/v1/audio-analysis/7IfckgnBsIdP4XE4tfWEDN,199253,4,https://open.spotify.com/track/7IfckgnBsIdP4XE4tfWEDN,not_hot_songs,1,5
Softcore,V'ro,0.583,0.704,0,-5.177,0,0.0261,8.98e-05,0.0302,0.172,0.478,108.991,audio_features,4WLBbLP0dgr7c7AB4LQmSX,spotify:track:4WLBbLP0dgr7c7AB4LQmSX,https://api.spotify.com/v1/tracks/4WLBbLP0dgr7c7AB4LQmSX,https://api.spotify.com/v1/audio-analysis/4WLBbLP0dgr7c7AB4LQmSX,180000,4,https://open.spotify.com/track/4WLBbLP0dgr7c7AB4LQmSX,not_hot_songs,1,2
Dutty Wine,Tony Matterhorn,0.531,0.862,0,-6.404,1,0.383,0.13,0.0,0.234,0.9,157.486,audio_features,0faQCjG6E7VecroZfmSA3J,spotify:track:0faQCjG6E7VecroZfmSA3J,https://api.spotify.com/v1/tracks/0faQCjG6E7VecroZfmSA3J,https://api.spotify.com/v1/audio-analysis/0faQCjG6E7VecroZfmSA3J,193413,3,https://open.spotify.com/track/0faQCjG6E7VecroZfmSA3J,not_hot_songs,3,3
Virtuous Woman,Warrior King,0.73,0.663,10,-6.221,1,0.0576,0.401,0.0,0.317,0.959,147.96,audio_features,6FpUvnQOYqyRufsOH9QoFD,spotify:track:6FpUvnQOYqyRufsOH9QoFD,https://api.spotify.com/v1/tracks/6FpUvnQOYqyRufsOH9QoFD,https://api.spotify.com/v1/audio-analysis/6FpUvnQOYqyRufsOH9QoFD,222200,4,https://open.spotify.com/track/6FpUvnQOYqyRufsOH9QoFD,not_hot_songs,1,5
Eruption (Remastered Album Version),Van Halen,0.225,0.689,8,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,audio_features,2tAeN2TKlQLOoSPXtARzBV,spotify:track:2tAeN2TKlQLOoSPXtARzBV,https://api.spotify.com/v1/tracks/2tAeN2TKlQLOoSPXtARzBV,https://api.spotify.com/v1/audio-analysis/2tAeN2TKlQLOoSPXtARzBV,102080,4,https://open.spotify.com/track/2tAeN2TKlQLOoSPXtARzBV,not_hot_songs,4,4
The Doug McComb Over,A Tundra,0.56,0.458,9,-9.424,0,0.0267,0.553,7.76e-06,0.117,0.301,92.134,audio_features,7labjtG0K8O8eEGiCuXUWC,spotify:track:7labjtG0K8O8eEGiCuXUWC,https://api.spotify.com/v1/tracks/7labjtG0K8O8eEGiCuXUWC,https://api.spotify.com/v1/audio-analysis/7labjtG0K8O8eEGiCuXUWC,163893,4,https://open.spotify.com/track/7labjtG0K8O8eEGiCuXUWC,not_hot_songs,2,6
Domingo Valdovinos,Los Originales De San Juan,0.747,0.72,7,-6.894,1,0.226,0.267,0.0,0.253,0.762,112.796,audio_features,5aPCX1BAbTdXa3PUezK7ai,spotify:track:5aPCX1BAbTdXa3PUezK7ai,https://api.spotify.com/v1/tracks/5aPCX1BAbTdXa3PUezK7ai,https://api.spotify.com/v1/audio-analysis/5aPCX1BAbTdXa3PUezK7ai,181800,4,https://open.spotify.com/track/5aPCX1BAbTdXa3PUezK7ai,not_hot_songs,3,3
Guarda Che Luna,Bob Azzam,0.643,0.225,4,-11.205,0,0.0386,0.923,2.76e-05,0.0659,0.55,111.763,audio_features,79g5dcc87vtTw5RkwkDs4L,spotify:track:79g5dcc87vtTw5RkwkDs4L,https://api.spotify.com/v1/tracks/79g5dcc87vtTw5RkwkDs4L,https://api.spotify.com/v1/audio-analysis/79g5dcc87vtTw5RkwkDs4L,144853,1,https://open.spotify.com/track/79g5dcc87vtTw5RkwkDs4L,not_hot_songs,2,6
Auf Der Mundharmonika,Marlene Dietrich,0.395,0.202,4,-15.559,0,0.0343,0.896,3.12e-05,0.353,0.383,56.607,audio_features,4LchpHplhSu5jjc8loGw1U,spotify:track:4LchpHplhSu5jjc8loGw1U,https://api.spotify.com/v1/tracks/4LchpHplhSu5jjc8loGw1U,https://api.spotify.com/v1/audio-analysis/4LchpHplhSu5jjc8loGw1U,159307,4,https://open.spotify.com/track/4LchpHplhSu5jjc8loGw1U,not_hot_songs,2,6
Speak Low,Mike Vax,0.65,0.888,9,-3.35,1,0.0515,0.137,0.0,0.0879,0.565,90.013,audio_features,7FO6QgfJRKtEwZiYO0dIO9,spotify:track:7FO6QgfJRKtEwZiYO0dIO9,https://api.spotify.com/v1/tracks/7FO6QgfJRKtEwZiYO0dIO9,https://api.spotify.com/v1/audio-analysis/7FO6QgfJRKtEwZiYO0dIO9,205080,4,https://open.spotify.com/track/7FO6QgfJRKtEwZiYO0dIO9,not_hot_songs,1,5
Expolodera (som dynamit),Caramell,0.602,0.999,6,-5.236,1,0.0956,0.0136,0.617,0.341,0.789,164.822,audio_features,7MwwPyZJ7UKFROj2oVnH6R,spotify:track:7MwwPyZJ7UKFROj2oVnH6R,https://api.spotify.com/v1/tracks/7MwwPyZJ7UKFROj2oVnH6R,https://api.spotify.com/v1/audio-analysis/7MwwPyZJ7UKFROj2oVnH6R,175333,4,https://open.spotify.com/track/7MwwPyZJ7UKFROj2oVnH6R,not_hot_songs,4,4
